rainfall_1h,rainfall_6h,rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,elevation,slope,aspect,historical_landslides,land_cover_risk,landslide
31.868978042079977,75.56357207522927,140.3698437523553,388.53320179132754,514.929657410391,0.11712222649165577,1590.4161332015597,28.872310061427452,288.6845416770921,0,0.6954357387397863,1
50.26881354478778,84.98289363288478,215.9800251050409,393.1699185488248,838.5118602574606,0.3692908213148718,1361.5853602097452,22.02186522372881,27.837171570378096,2,0.8147178320009418,1
4.007858811481506,8.237253799772565,18.3960407260386,6.102795278595217,85.75601759659922,0.3413388407424974,3787.8183566376115,14.717691016227622,23.416279504468974,0,0.6158954538521227,0
8.851201853590604,21.14088061155228,53.165198341536396,111.59852038147469,166.64909059635008,0.6155572437611856,3161.3722072016462,13.1915319975409,275.76899605545805,1,0.7029972519805476,0
9.584958069143934,30.923751920466156,80.10544687959376,182.02222280664446,241.6236847176433,0.30480811022844095,2804.1944578252087,23.0259592876237,35.40684486376013,1,0.6474222739660336,0
11.43216801171996,31.722298317547658,47.36537921189648,111.87690584796111,224.7487607172097,0.23713679110656055,3383.909788685822,0.7057063799104929,201.78307329019734,0,0.5848362414370035,0
6.463372407392428,26.315869849869195,50.84965053675301,103.63714960908636,221.07390273894094,0.2564501074847929,3822.088563386848,39.762121821036224,121.58076436202964,2,0.8631796586382574,1
19.24545441726934,52.216773841839114,132.04405240583446,311.02628702368554,593.4349254321492,0.14838974164339216,1271.2309662300586,15.604103050150572,33.96973359015634,1,0.871751645485479,1
20.539503231841508,45.735202047502675,91.55642790874285,202.07681647467243,423.6745055875219,0.6439351142176709,4391.0764771305385,9.499376543837096,310.17493182236086,0,0.2232638353667965,1
5.9495426988310784,17.325557681752233,56.3895479287755,152.55360128549623,336.0355806865216,0.678474569744565,1102.793930327128,1.9094663917239858,137.6083915253512,0,0.3386974626099447,0
13.359149175462973,20.934640478965445,33.5022106718205,36.31130158257595,65.8618686162897,0.8600339967997063,4028.9285217855754,32.67336172681934,196.68430292916725,0,0.5126721655623835,1
4.060372207927511,4.359396482638877,1.1069650458036175,26.74819666901677,150.07452960476473,0.5724738711276633,1167.6225675876096,25.575447810635247,211.7111368424297,1,0.3907515332549396,0
4.046773131598803,7.531401249743025,0.33812004576925503,0.0,14.004425972682151,0.3535137166092624,4481.425484143836,38.026398628928845,46.11098442451302,0,0.5434023487347969,0
6.002931083972323,20.762827535006338,50.7495037674792,81.39638104578663,145.14892781505773,0.684684719946155,1019.4067143122752,8.46525945947904,63.35789317821902,1,0.7046249775382736,0
9.536199843607648,18.121110003361093,29.896791418911388,21.904473142416478,0.0,0.6533367429074932,66.31915476772127,22.522783342942436,40.511237759526836,1,0.12557742299647376,0
3.4793920301874275,6.109626943863134,1.7006129443119882,0.0,0.0,0.7308661622156295,3348.064885773373,15.595712009178397,308.6279608110674,1,0.9083795468035253,0
0.9621161590637518,-0.4124045071228317,0.0,0.0,0.0,0.5731463825025076,87.79166710394443,3.0477174074528413,294.2204440848166,0,0.36369009529792384,0
11.444848857521663,22.764056553688945,45.762045756222534,92.87885022898516,116.59241132121049,0.5850817330808182,1866.4734824194793,51.71033387702823,177.73973441319507,1,0.2895168495300111,1
13.945792001848055,27.003940972471533,57.42254929266418,115.10727088101672,262.3120157437194,0.3244632042978402,3685.292721424045,45.74273088247973,213.36510895520288,0,0.2907276330179841,0
28.600941747116178,58.79313095125863,109.56872885337427,275.5554480491579,543.223533899994,0.25236419666201876,3061.5607453552498,54.32381724571907,319.9646428325937,2,0.22952626301106316,1
7.682378359888368,12.035535516237479,51.40946957684331,127.29214992580235,255.68196831153537,0.8284094324506504,2666.460306891852,39.50310103963691,335.24769424011464,2,0.5753180415573587,0
28.231029547780608,88.39463477732491,137.73060923025272,273.22414214356047,648.0516124291521,0.4961104738927427,3675.531669079282,11.143354939750155,253.60799974117808,1,0.24864460953748393,0
16.68275720122019,57.1234588742392,161.49828641214228,386.57146627734545,720.0778604180832,0.17218731017757646,1748.2298757541375,35.11249110375654,287.5537175561118,3,0.5711266052113885,1
14.978605247096057,41.77625611354719,104.56581081533147,316.0501086501771,454.52692185499706,0.5327674802017566,2158.434430125454,1.1358126677165148,293.5507992492657,2,0.7470155676822018,1
2.9808905970122317,10.381066650532212,7.8880216707208195,1.933126007016785,0.0,0.23603788322501917,3285.0382238286948,44.190843916955544,334.5075075615466,0,0.5880387682752987,0
6.051946770108593,5.839879041607976,32.41376582447831,67.09262106627816,63.79577248976596,0.616096204283713,1879.192748647959,47.92789895986963,13.744426240080504,2,0.2887463166283659,1
17.43322873313865,32.69336190313042,79.89526501884778,221.0905220019476,294.73391572520325,0.8293649620221076,4373.156975897602,38.56606686504223,199.9884909134631,1,0.7590996173315018,1
9.325349243847908,23.685888090891492,69.3555882145301,190.04345159695018,367.110853205427,0.7116006995013574,1700.272415996488,23.603817644584474,40.969633889968726,0,0.40407736394418003,0
8.347381215424681,11.047782097535652,16.51029020789179,81.51202400597313,141.48009899301246,0.556913654493572,2688.0458420186656,45.95224084663842,327.9311864669038,1,0.5005089867350402,0
7.174208947126128,20.734270767532976,16.44663910986284,60.44970419231318,126.6534646126164,0.7838649187215375,2713.3952442025616,8.671389436681714,47.33240194708463,0,0.2874259552093087,0
3.439372823438745,12.980687263523587,8.303357917103373,26.731442599542625,29.661104563287317,0.6529025978592592,4281.526998741684,2.46355236382012,90.76265321466583,0,0.6149488612047419,0
11.14314677041198,28.552103676460895,52.942909114202976,158.7194275299195,293.1436682771865,0.5801236414179303,3508.070327650255,39.45475108710234,46.765949496650435,4,0.221469938822242,1
2.8660664888183947,5.158001225476807,3.584413551278863,20.7682830935926,137.48652839613203,0.5347889707464701,1004.8154484578198,32.13129256872965,348.2687667604645,3,0.5005592013273528,1
2.9419735918216525,3.338391336021436,0.0,0.0,0.0,0.38337165035446263,2193.5930829267168,45.7792434677402,38.325684200160644,0,0.8890416782364979,1
14.929263712797898,32.151748761043144,48.39948341775626,115.37770470394946,130.91752253579446,0.36071425378258837,584.2889400746509,2.656173279499084,27.12213754122875,1,0.22245738612909516,1
8.640633888490374,5.752552082513864,5.12285606083549,14.991063460482952,0.0,0.12299460332069684,3154.878847886141,24.56983750435223,230.70046850361004,0,0.43875280177024073,0
17.328901988413275,63.06108346751275,116.2183746758075,266.1970463660555,353.4097377977653,0.6331085294176622,581.6291277263538,21.028795066417302,85.26937893164501,1,0.33115582792930653,1
12.925718215070141,40.636564588122724,78.80776353589702,153.18484361368144,191.62704265169884,0.41226989441551776,2753.6582728819976,45.364701327559985,112.63340287486038,0,0.3017235858101233,1
7.1031625180451705,7.553002338524885,3.6571070503530443,0.0,0.0,0.5558102649910038,1146.1559736824781,28.274414240074673,173.27778208773762,1,0.6199479507580159,0
25.296072453532354,37.29458905819075,112.3886867177339,274.6848120602283,517.3344085871934,0.8360876165450546,246.3671361440949,34.159535868011005,211.25278317107706,1,0.6779514513627826,1
6.631154394217437,20.11715034601612,51.93161738214019,84.0249798173757,187.66849445862618,0.6817504042033742,3238.6812110248247,1.6374897742926253,49.16285916442685,0,0.6206034358496365,0
21.06486986958844,62.06502963103975,111.64710284895287,198.93174248165914,308.48777410476225,0.8328012486064992,1484.3695786311212,54.534605932411495,37.04369510786162,1,0.19810407816986664,1
6.085339552213377,15.394966965380414,31.185297421648123,92.04710357181173,188.86520385440159,0.4647040425110331,1251.7356620068342,52.68124060402341,55.28630872898174,1,0.7681682684973701,0
8.913971441683751,15.887177204866097,67.31043838115434,189.0358063304635,396.035639672275,0.4738585024753139,3194.0962076957203,15.537887840459124,23.90621630773742,4,0.580334398698702,1
19.6096957419353,47.39712217146556,104.52273041163245,230.04513545237705,252.80440579164187,0.7543694263045975,2255.5581886287996,47.35527982546573,208.95716938076419,2,0.5536527505899522,1
4.93758612634702,16.68886438761009,50.11044803526064,146.94567872523723,164.4748515676983,0.8666924821244995,574.2977516635129,13.524218866993554,145.28681655352872,0,0.04452190245284753,0
19.08950819107892,50.6117311284548,134.44772916747763,221.0583793041939,456.3954790572687,0.5206078717189929,1159.4877635721625,15.724010550280182,131.67855871968985,3,0.8780350705644775,1
26.289885718298006,74.89116032060788,109.27214839953999,262.19729351512945,515.9405502363466,0.5008766316189572,2968.951763250453,3.8562595673088778,61.836305892833884,1,0.7944876345025278,1
9.610123344026018,32.73694518748865,103.70118916349514,188.47387803510014,257.80043428156927,0.669207900537172,2207.237835556858,40.759153353110605,342.0532936828644,2,0.23520034750312344,1
16.21477492925116,30.81938049374088,83.08425286797181,159.86560651268687,319.67178567821526,0.2911973419462187,2433.8272534732,0.8660721693363865,2.6763124926389903,1,0.08025652286049044,0
14.845452072746179,36.65446027893374,109.9338852238588,233.34037240318378,441.0473767751144,0.1956098676875133,484.0775981842616,9.648545553310484,243.06240694794653,0,0.642505900938514,0
12.917700350339773,29.599401443680577,20.196074457673323,33.27658347670659,67.21471192035477,0.4210081657542465,2393.618088614717,14.009750193631982,31.15821718792177,0,0.5386483325850758,0
5.006220729148614,5.85634819065099,0.0,0.0,4.3799396329230555,0.5820622273423931,3373.5469161748447,18.422992985948554,68.51593896741515,2,0.6974958331707013,0
3.177726734218202,13.12528266090815,27.846989948480388,107.36084086014583,141.24645069846974,0.7285002685630855,3189.359019968147,41.474842440612925,304.20114860783485,0,0.22666367050095176,1
16.517159947963066,32.49415939086583,74.54465993971147,199.8600433366672,434.84671699136754,0.5186337647079964,3033.691082951989,30.276302231715693,150.32544680137423,1,0.15568330182280005,0
15.864735398784427,44.22907443176079,77.9624719908171,232.04043173589875,330.08765318132794,0.6123717099433376,3033.7564784916685,38.45198475983875,141.10469613126577,0,0.6655268167015873,0
13.574376190259473,49.60390857661191,126.62135443435349,339.5754438474956,680.8270319807114,0.47940563004514025,1199.8190702511224,52.21547593266646,180.97464038023207,1,0.336350051553185,0
9.24611449506734,19.861182569759112,63.037456367027175,140.86151972957907,162.91685080095797,0.5280624449529776,2128.1885673568354,49.576195526968846,315.07167716221323,3,0.39653191085940886,1
15.387075697249607,32.930132047483056,53.808049954907496,104.03031696559904,210.82571664869437,0.32617402047201743,150.63922966425423,30.028019753134416,347.325974176566,3,0.6131959397681768,0
6.15478495388601,6.241078869451459,2.9630607270185525,0.0,0.0,0.20169184971359874,1230.9345314679572,27.22963283385202,276.6672590162765,0,0.3500195269635299,1
16.92281882426354,28.50640441576042,54.4603629581708,77.27499800268701,75.25269864293332,0.5823266108189133,968.1693921857668,12.072914574366674,91.45512036731418,0,0.3334936473007649,0
1.2982968606476046,3.668372983359115,24.85888967650834,121.40996791313825,211.7665331026579,0.2802854457584047,671.6046535492461,23.192041215900336,95.75722277236287,0,0.4744984468294531,1
27.562289247951206,71.89632588986656,121.18763887147,247.82908872912734,435.19730190315244,0.46767763742351404,1242.4982946791677,5.728946134993829,159.1121319015695,3,0.3881047132533784,1
16.612175006914946,56.52384132666804,114.68832014092901,185.08646155766988,425.18945909187073,0.6919178752285265,4376.066854995079,47.44252894921677,355.85507479417106,2,0.30178579020723245,1
23.685312711625066,81.52991347680373,147.74527826544627,366.3923453245408,746.4721525252079,0.26521263308359644,4285.015944118131,2.9989096959590027,166.6601985532849,1,0.2411123745033329,1
4.190648184814095,16.754084118385723,47.17909936650643,51.24136004666546,108.50766547845608,0.5682477743094522,205.08123041682393,15.178610440399838,311.9189529752508,2,0.1823440945415484,0
25.113033566635316,76.66430507558651,202.65930501844863,515.8956197953335,777.0358241742717,0.6450637886262923,677.428914858893,23.572217688219258,240.0898986284371,0,0.5101776105161301,1
0.6686780783474909,-2.809985078384822,11.796100274646665,47.0329425955112,25.413821370333636,0.5979419762556306,4026.1024893884683,45.15650334116374,165.44528688733251,0,0.5719130895188638,1
18.58421236173598,54.69638672909054,124.39075942666803,222.94591651204678,352.2384618987793,0.6798368523919383,4088.0518497574376,10.521649805614421,115.42848788649157,1,0.18759317161556982,0
3.9669733784609686,18.263722496436436,35.97545070422463,115.46593708350917,160.22451139965418,0.252698710282293,495.44434014882245,23.99652212353984,139.3390294953333,0,0.43287552183353667,0
4.298556540649348,8.16730493101334,6.432216233592349,21.119005870327193,0.0,0.5075149732794317,4344.499773552007,38.36558122592713,19.36806653050461,1,0.2808846520487451,0
7.494765520305719,21.22175176859672,61.44931506025435,123.28931881092993,183.49450067624073,0.3112881217884335,1594.5300547742393,7.131772502955467,223.7441853611728,1,0.6334884324002603,0
25.878306827646224,54.59839231276102,108.25890953780497,208.42596830138103,389.5343663024858,0.5000355567210203,4441.893379709128,51.77855518210095,209.2446813817469,2,0.0616560534121561,1
4.548532056535842,9.656742805295533,38.42596031430479,39.67509547855286,32.49526185264679,0.5002756225545014,1710.3789557844605,37.62487889283705,176.67885536765004,0,0.342803688436663,0
8.36534601753496,19.982032715991096,37.396209633362474,100.32575594973517,110.47049598385004,0.22846413096078877,715.8650767836316,15.883021250173107,248.1176837863712,1,0.31130645169796384,0
8.978109704906249,22.34890238314836,71.74076715252788,118.45423088533111,138.94695677350944,0.15400439428552035,56.007143492006726,10.099439700145235,353.1504168616346,2,0.3082135211948494,0
43.69850952231266,119.43242657050297,243.38936049395244,650.6875534200594,836.3376773311971,0.33868344546283186,1706.8575600592114,43.623178040056885,99.25116599314097,0,0.2883903506126251,1
20.039306459059265,74.94836094680534,218.84987765803012,495.9736354394636,985.0613639750036,0.7052782973117848,282.2651415799777,54.9924988054826,12.869851799778447,0,0.6909521272263811,1
15.09591857155168,41.65624895500325,89.34380670139475,267.76340462154985,502.8823862317695,0.6785269742082735,4213.508343520596,39.30353631290144,144.35093524256934,2,0.24216177026562458,1
14.750362070196745,47.61323897947359,75.83141529656733,123.24227903302753,143.2535509165986,0.6501866861417054,2875.074545322674,49.671817809401816,119.25334973634736,1,0.542308086676905,1
11.904060708309638,32.256107533807885,50.9219835323442,165.0668430348186,212.9391511485128,0.6016140028677455,3449.310185162487,14.78686171263583,253.58958804640523,3,0.3350626321463357,1
21.177777121907752,45.55330275802962,70.76871659247298,163.4828795253576,299.89929951672696,0.28914178697120535,4029.686039617649,11.986787255527583,157.56401550360545,0,0.6515300447218557,1
13.785792285679612,29.24178018908652,78.58952494808744,102.78622941676312,179.73562377884247,0.6215778785297884,2559.8141098055935,50.16540458509138,18.543796011179946,1,0.6886761069510552,1
41.29022199379197,77.25564459559469,163.33734907402777,287.1208850252805,528.9262733684432,0.6896196106072717,3229.0232757634817,21.991056616442823,222.94344943478106,4,0.3054030812243808,1
8.15064931095397,26.459642591634243,48.11884438617319,100.95895686870544,289.8746013570644,0.711342941988296,83.5524387025754,23.569444843050352,74.20498801609482,2,0.3847918969220475,0
16.23584455273496,36.57673824237486,56.41528880750789,96.13232729486796,93.61320148428979,0.27874301892450354,1520.1470188446667,10.465026420638562,149.35102080811052,0,0.1634133380906048,1
9.98934083386165,33.521053874644814,102.88972034436028,170.0383877924907,379.8853512817857,0.6220539235549039,872.2999518950211,10.11201812583875,96.19875941472134,0,0.661868036334726,0
17.61174707972985,33.88306726411941,60.953564118673164,105.87041313047804,51.48007934900683,0.7032769116453416,1324.145180394198,46.94489495151546,106.0074385205738,0,0.34908511951677035,1
2.383673037523602,4.8350124883314125,24.52950361649571,104.6470012250569,143.26579864729035,0.6656746547888412,2414.2364345454266,11.763042752569126,305.1129495202613,2,0.70049370018386,0
28.48259218316387,83.1816652129264,173.38976288591272,386.33635613810884,424.6004597838988,0.6150023015913326,3574.4129063522614,2.3747274566702647,325.83839873580877,1,0.43965915627401053,0
37.84946761080156,64.75776068387313,119.40270896148738,265.718435460113,427.8689606565343,0.6997785837061652,4007.1527035054614,0.13490708938360962,286.57867278101895,3,0.34194273438225864,1
49.61216352225519,165.09242557890042,315.3639744962962,599.5039520052488,918.8011574634654,0.7384894868222766,1118.1094251436318,28.293196341207217,98.35399599151155,1,0.5160109183370786,1
17.90654755518368,56.41936935728458,95.3521189312375,192.93793680089436,339.2416282935422,0.2960551919850469,771.2416617463936,33.349334835645756,275.8770961205784,0,0.7501860864300308,1
5.95263709577379,18.204556788513457,0.0,27.07526641581338,0.0,0.49562721775193674,160.51157428566268,45.20584508098206,276.8612063935443,0,0.7776844572410543,1
3.767790454411204,15.077174660337658,36.62653911004519,102.88949062081113,127.11634323510705,0.6922250477165159,3817.459388556713,25.799562137471042,270.04824382568717,1,0.8435209024608471,0
10.00117782079006,26.80328428923817,54.72855963020434,68.2816674677283,225.53854511398487,0.21707376430768385,1143.0587080791997,1.3099013935420496,132.12951293197108,1,0.8385882566143893,0
11.42163643208088,47.52982757278144,113.40321768647439,202.59257396813786,278.63591283856573,0.6437831387389373,1758.5909659490148,48.56741201814699,103.53420516039282,2,0.3299110759254567,1
5.830016231871803,15.927929897147246,35.52348884307554,91.38674030568512,162.1316138091941,0.29098483091433036,3027.010889387844,7.966757484484423,309.85931087035357,0,0.6045344158167272,0
23.06611910169562,48.109825816578464,57.94164501432413,60.92195304912006,139.7415456981556,0.7960368262223259,2295.6837839907416,20.661766849231643,248.40894902935528,1,0.5424591421237153,0
3.1357735788535632,12.414493509821375,36.18385984435204,45.9417734434716,27.5644460493492,0.8502280823308329,955.2599461296976,21.615111968884673,230.3453187008788,0,0.6605679362619453,0
5.57376639968418,14.336400127485444,10.903513820513506,36.510426327104284,29.89651777046093,0.498836750039139,3893.9641165081525,54.544127916857484,246.97463592975947,1,0.09589480393450436,0
5.638488040907854,16.299195276611364,23.364142369049272,69.40802995545674,62.39843505081952,0.649635305391021,3398.7624882361124,4.707769384073314,318.42015902842115,1,0.6345150585292346,1
18.170081877478147,57.939445367616344,151.63806559562528,351.4714947081597,793.4427318727237,0.5671179822533203,2111.1227405150835,1.92725285799296,38.08065402645686,0,0.5487362968199794,0
6.088949573141553,21.06134115992272,45.51542132783791,116.50875245300904,255.01783958031774,0.6795653232903158,2803.4597076001337,26.982451190302594,77.26218036809011,1,0.7275556165452466,0
5.849523020542026,14.594353137096375,53.02384741897302,156.12718188134997,272.1701568319415,0.936206740388672,649.976793468789,50.55946056516623,64.34379305803927,2,0.8706582336246024,1
12.077194519570616,24.361289765788207,58.29559338227535,135.3116314096493,355.3621054149895,0.6661566347190324,2521.9757844699507,4.053312975100401,62.86605702251393,0,0.5207450114077227,0
6.633798054285596,21.72379517827172,68.92164352343329,129.8691071186303,283.6142448977571,0.22179094810514974,1917.2328328140304,52.84348235985212,131.04592738219787,3,0.7304188343800663,1
13.717758705917456,26.016668419747603,38.532954948058766,111.65716723576128,149.83835618313645,0.3769559939373708,2113.935255035025,36.24385092548606,330.65239835957414,1,0.5962154505507021,1
2.585300565191926,7.74368780132684,16.217151467458297,90.2797577233784,191.20942228535498,0.4771512157271859,2981.246435648611,48.2869038990157,187.46670999985446,0,0.7678701532816693,1
35.25763987981525,82.88954187977882,155.94240390480493,194.966946558172,291.18771048011695,0.6177887659683838,1606.1635886724623,3.861443827265545,129.94673623380942,0,0.5888769720924426,0
24.75952760045636,49.365788609303316,147.29028676158015,456.2544640584397,734.358037088505,0.8891368201193962,371.4673139431437,45.69315923034625,211.49848669513167,1,0.4119150352595929,1
13.92912154342321,38.214773072655305,51.15876027207883,103.70648713356881,149.675698224945,0.6287296794799339,1235.1683560741287,32.00721969126859,252.01341458755456,1,0.6128526058455962,1
26.10724882215367,48.71173142846607,98.82772680810608,294.0507879848277,638.8923323719514,0.6307575853243857,1858.122615164849,21.14415847119887,276.5171097016528,2,0.42699512415530844,1
33.248235947088396,107.54132260260798,310.6052390099999,843.7435840307764,1376.8158559595029,0.6074610818014292,3982.201593520593,25.206560444081234,97.46848052442361,0,0.16773479771309208,1
16.92040641207025,27.953535479223856,43.210963122177965,65.70461445338842,67.55350278212498,0.263644203481726,3782.10232318538,0.34029265007973375,234.66902960483736,0,0.21285324833682967,0
5.802398533813959,9.584446177957274,25.757520216722412,68.68276122731851,50.012170950282766,0.6352344506726232,1196.7647477971952,29.739382820609144,336.1086756414234,0,0.47218151697193966,1
16.62390124927899,34.060342792169344,87.85361929915481,175.78843557991706,220.33403703357175,0.4566876758566394,1751.5023673714277,50.391891092906334,111.68686660969362,1,0.5703394005443304,1
6.927935553649124,16.880668171697337,50.11491082727079,98.3370430799617,158.30456926848726,0.39612313666032034,4449.167601644878,53.77730939433006,163.44998651962644,0,0.5849666815729875,0
3.240823694366252,8.651735198105643,34.138710653312785,92.55400976128922,156.22457161241945,0.39900509214646396,3573.649743311945,20.350549237652697,64.42516084540995,4,0.5952687553464256,0
9.32277980790818,24.634738532629783,54.07903553801411,80.06870477101673,162.89691319434436,0.5045990468197409,3623.2798143754426,28.803550370108727,150.46928377209628,0,0.3921517153179942,1
14.376405849828224,45.00417540678985,118.48162258096055,284.50225373710146,590.0936096661779,0.8225524465892154,1516.5062911830014,6.8400024993548945,156.39300644874936,0,0.5318565554616265,1
6.457854240785291,23.95452801912255,32.07246764376437,149.05741337881074,240.30835796206662,0.2111901093881498,717.8979964766883,31.733899448922855,87.6549074142628,3,0.47542588025880983,0
2.2206066263831157,4.986008979885569,19.634426506809938,16.547362335361683,0.0,0.5798593722051717,3986.3289648618365,5.1055280144979305,196.28902665560096,2,0.7155424311148916,0
4.367931720345378,13.563519678095192,48.61081539201673,55.16569351820115,96.01699493116081,0.8348826150202256,2985.0137083886502,24.802146146211612,24.145073875847466,0,0.39928753943470524,0
7.183482079191692,19.651598885965946,48.474651388443824,115.4022359667226,213.57095034745925,0.8057328210827853,2031.4786992350753,41.89388949410321,251.87490777387194,0,0.6441774672010494,1
16.73361690687057,22.84792850521341,57.7597704173562,152.0314347590996,254.3446228356663,0.6508522462289164,4146.431870733609,1.6649799334296373,215.7609523335736,1,0.3863476396936788,0
12.058398119423765,27.82607392743933,80.10279571391958,171.6455763634626,295.80817081101316,0.7515374654070884,2627.4663483607965,33.31810160413743,257.8857482762917,0,0.6540832213446709,1
11.70429533185539,21.443438631529677,84.76311187071511,134.6721843817576,267.315740854781,0.5382380229861529,2839.589882657691,29.669008060549583,341.6734734613531,0,0.608565589322114,1
18.153937406933878,57.46379480410265,179.36161899600268,305.86845874600954,400.1195538596959,0.5003782748983276,3372.3068358535406,29.07765143557623,166.6087482983476,2,0.8231575839175295,0
23.623422215974976,45.83373771401303,121.97708617806478,310.51940321230234,529.888905235614,0.6882837040073078,1721.449101937739,24.852459254981365,97.18218524322297,2,0.785034581212885,1
31.965238020131313,65.18097827922736,156.62172432691108,397.70992788084294,826.1300338937644,0.186192515683861,3031.8605626546964,24.689511828659615,109.36136668537141,3,0.6726481114465064,1
8.577089572976224,25.80125117333226,94.83398754564787,183.33259442015907,314.8932111873718,0.4210407822211804,929.7054747636482,10.413063129941275,221.00886879373687,0,0.3495344038411902,0
4.471213419517801,14.629229207276474,10.879125572240543,34.587962515493494,160.67166383278683,0.42300864644051056,4092.720326802124,38.578685849397544,250.1096196191086,1,0.20331600219425744,1
18.029987138366042,35.05128406044464,66.38419767687384,188.7640287746763,169.76856699046965,0.3539094624797777,1871.2917032750531,16.86017549864751,127.66122039827292,3,0.5640122493925366,0
11.844571949057967,36.72091944287335,36.53031766019156,73.59610928642093,149.38721529674362,0.45008624800234115,479.8984934620623,7.076856756485064,13.148772477489018,4,0.09124982519730734,1
2.793211397212146,8.974152184013874,9.149658281678581,0.0,53.78175033117593,0.9344753573697608,107.57244963227188,17.611230710829084,325.0682834715082,2,0.08346067390472627,0
